"PartID","Description","Category","Value","Symbol","Footprint","Distributor","Distributor Part#","Manufacturer","Manufacturer Part#","Package","Capacitance","Voltage","Material","Tolerance","Stock","Datasheet"
"C600073","16V 4.7uF X5R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","4.7uF","symbol:C0402","footprint:C1206","LCSC","C600073","KEMET","C1206C475K4PAC7800","C1206","4.7uF","16V","X5R","±10%","1985","https://datasheet.lcsc.com/lcsc/2006181238_KEMET-C1206C475K4PAC7800_C600073.pdf"
"C3013470"," 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","","symbol:C0402","footprint:C1206","LCSC","C3013470","PSA(Prosperity Dielectrics)","MT31X223K631EEE","C1206","","","","","1985",""
"C3013472"," 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","","symbol:C0402","footprint:C1206","LCSC","C3013472","PSA(Prosperity Dielectrics)","MT31T473K631EPE","C1206","","","","","1985",""
"C282863","50V 39nF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","39nF","symbol:C0402","footprint:C1206","LCSC","C282863","CCTC","TCC1206X7R393K500DT","C1206","39nF","50V","X7R","±10%","1700","https://datasheet.lcsc.com/lcsc/2304140030_CCTC-TCC1206X7R393K500DT_C282863.pdf"
"C282840","250V 15nF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","15nF","symbol:C0402","footprint:C1206","LCSC","C282840","CCTC","TCC1206X7R153K251FT","C1206","15nF","250V","X7R","±10%","1880","https://datasheet.lcsc.com/lcsc/2304140030_CCTC-TCC1206X7R153K251FT_C282840.pdf"
"C2175352","16V 10uF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C1206","LCSC","C2175352","Taiyo Yuden","EMF316AB7106KLHT","C1206","10uF","16V","X7R","±10%","1985","https://datasheet.lcsc.com/lcsc/2309051412_Taiyo-Yuden-EMF316AB7106KLHT_C2175352.pdf"
"C2171051","450V 47nF X7T ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","47nF","symbol:C0402","footprint:C1206","LCSC","C2171051","Murata Electronics","GR331CD72W473KW03L","C1206","47nF","450V","X7T","±10%","1985","https://datasheet.lcsc.com/lcsc/2202040500_Murata-Electronics-GR331CD72W473KW03L_C2171051.pdf"
"C527310","500V 820pF NP0 ±5% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","820pF","symbol:C0402","footprint:C1206","LCSC","C527310","YAGEO","CC1206JRNPOBBN821","C1206","820pF","500V","NP0","±5%","1940","https://datasheet.lcsc.com/lcsc/2005222142_YAGEO-CC1206JRNPOBBN821_C527310.pdf"
"C7393999","500V 68nF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","68nF","symbol:C0402","footprint:C1206","LCSC","C7393999","CCTC","TCC1206X7R683K501HT","C1206","68nF","500V","X7R","±10%","1940","https://datasheet.lcsc.com/lcsc/2306211528_CCTC-TCC1206X7R683K501HT_C7393999.pdf"
"C577216","16V 4.7uF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","4.7uF","symbol:C0402","footprint:C1206","LCSC","C577216","YAGEO","CC1206KKX7R7BB475","C1206","4.7uF","16V","X7R","±10%","1940","https://datasheet.lcsc.com/lcsc/2008171234_YAGEO-CC1206KKX7R7BB475_C577216.pdf"
"C1881","50V 680nF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","680nF","symbol:C0402","footprint:C1206","LCSC","C1881","FH (Guangdong Fenghua Advanced Tech)","1206B684K500NT","C1206","680nF","50V","X7R","±10%","1900","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-1206B684K500NT_C1881.pdf"
"C141183","100V 100nF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C1206","LCSC","C141183","KEMET","C1206C104K1RAC7800","C1206","100nF","100V","X7R","±10%","1880","https://datasheet.lcsc.com/lcsc/2304140030_KEMET-C1206C104K1RAC7800_C141183.pdf"
"C5257782","250V 10nF ±5% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10nF","symbol:C0402","footprint:C1206","LCSC","C5257782","IHHEC(HOLY STONE ENTERPRISE CO., LTD)","C1206N103J251T","C1206","10nF","250V","","±5%","1980","https://datasheet.lcsc.com/lcsc/2212022130_IHHEC-HOLY-STONE-ENTERPRISE-CO---LTD-C1206N103J251T_C5257782.pdf"
"C597446","100V 100pF C0G ±5% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100pF","symbol:C0402","footprint:C1206","LCSC","C597446","Kyocera AVX","12061A101JAT2A","C1206","100pF","100V","C0G","±5%","1965","https://datasheet.lcsc.com/lcsc/2304140030_Kyocera-AVX-12061A101JAT2A_C597446.pdf"
"C2170033","16V 2.2uF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","2.2uF","symbol:C0402","footprint:C1206","LCSC","C2170033","KEMET","C1206C225K4RACAUTO","C1206","2.2uF","16V","X7R","±10%","1980","https://datasheet.lcsc.com/lcsc/2304140030_KEMET-C1206C225K4RACAUTO_C2170033.pdf"
"C3013482"," 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","","symbol:C0402","footprint:C1206","LCSC","C3013482","PSA(Prosperity Dielectrics)","MT31X475K500EPE","C1206","","","","","1980",""
"C2917698","16V 10uF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C1206","LCSC","C2917698","Johanson Dielectrics","160R18W106KV4E","C1206","10uF","16V","X7R","±10%","1980","https://datasheet.lcsc.com/lcsc/2203311630_Johanson-Dielectrics-160R18W106KV4E_C2917698.pdf"
"C2915756","630V 10nF NP0 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10nF","symbol:C0402","footprint:C1206","LCSC","C2915756","IHHEC(HOLY STONE ENTERPRISE CO., LTD)","C1206N103J631T","C1206","10nF","630V","NP0","","1965","https://datasheet.lcsc.com/lcsc/2111172030_IHHEC-HOLY-STONE-ENTERPRISE-CO---LTD-C1206N103J631T_C2915756.pdf"
"C342843","25V 10uF X5R ±20% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C1206","LCSC","C342843","TDK","C3216X5R1E106MT000N","C1206","10uF","25V","X5R","±20%","1989","https://datasheet.lcsc.com/lcsc/2304140030_TDK-C3216X5R1E106MT000N_C342843.pdf"
"C3878597","35V 10uF X8M ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C1206","LCSC","C3878597","Murata Electronics","GCM31CM8EG106KE08L","C1206","10uF","35V","X8M","±10%","1988","https://datasheet.lcsc.com/lcsc/2308111433_Murata-Electronics-GCM31CM8EG106KE08L_C3878597.pdf"
"C5139665","630V 1nF X7R ±5% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1nF","symbol:C0402","footprint:C1206","LCSC","C5139665","Knowles","1206Y6300102JST","C1206","1nF","630V","X7R","±5%","1991","https://datasheet.lcsc.com/lcsc/2208300930_Knowles-1206Y6300102JST_C5139665.pdf"
"C2844314","6.3V 47uF ±20% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","47uF","symbol:C0402","footprint:C1206","LCSC","C2844314","SANYEAR","C1206X6S476M6R3NT","C1206","47uF","6.3V","-","±20%","1987","https://datasheet.lcsc.com/lcsc/2304140030_SANYEAR-C1206X6S476M6R3NT_C2844314.pdf"
"C6119963","50V 2.2uF X5R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","2.2uF","symbol:C0402","footprint:C1206","LCSC","C6119963","HRE","CGA1206X5R225K500NT","C1206","2.2uF","50V","X5R","±10%","1960",""
"C303951","1kV 150pF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","150pF","symbol:C0402","footprint:C1206","LCSC","C303951","Walsin Tech Corp","1206B151K102CT","C1206","150pF","1kV","X7R","±10%","1960",""
"C76664","50V 2.2uF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","2.2uF","symbol:C0402","footprint:C1206","LCSC","C76664","TDK","C3216X7R1H225KT000N","C1206","2.2uF","50V","X7R","±10%","1975","https://datasheet.lcsc.com/lcsc/2304140030_TDK-C3216X7R1H225KT000N_C76664.pdf"
"C597505","50V 1uF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C1206","LCSC","C597505","Kyocera AVX","12065C105KAT2A","C1206","1uF","50V","X7R","±10%","1975","https://datasheet.lcsc.com/lcsc/2304140030_Kyocera-AVX-12065C105KAT2A_C597505.pdf"
"C2929190","16V 4.7uF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","4.7uF","symbol:C0402","footprint:C1206","LCSC","C2929190","PSA(Prosperity Dielectrics)","FP31X475K160EPG","C1206","4.7uF","16V","X7R","±10%","1975","https://datasheet.lcsc.com/lcsc/2201121400_PSA-Prosperity-Dielectrics-FP31X475K160EPG_C2929190.pdf"
"C2167988","25V 10uF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C1206","LCSC","C2167988","Kyocera AVX","12063C106KAT2A","C1206","10uF","25V","X7R","±10%","1960","https://datasheet.lcsc.com/lcsc/2304140030_Kyocera-AVX-12063C106KAT2A_C2167988.pdf"
"C466809","16V 22uF ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22uF","symbol:C0402","footprint:C1206","LCSC","C466809","SANYEAR","C1206X5R226K160NT","C1206","22uF","16V","-","±10%","1960","https://datasheet.lcsc.com/lcsc/2304140030_SANYEAR-C1206X5R226K160NT_C466809.pdf"
"C2803390","100V 2.2uF X7S ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","2.2uF","symbol:C0402","footprint:C1206","LCSC","C2803390","Samsung Electro-Mechanics","CL31Y225KCHVPNE","C1206","2.2uF","100V","X7S","±10%","1970","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL31Y225KCHVPNE_C2803390.pdf"
"C3893199","50V 2.2uF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","2.2uF","symbol:C0402","footprint:C1206","LCSC","C3893199","Taiyo Yuden","UMK316B7225KD-T","C1206","2.2uF","50V","X7R","±10%","1970","https://datasheet.lcsc.com/lcsc/2309051414_Taiyo-Yuden-UMK316B7225KD-T_C3893199.pdf"
"C2172638","50V 2.2uF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","2.2uF","symbol:C0402","footprint:C1206","LCSC","C2172638","Kyocera AVX","12065C225K4T2A","C1206","2.2uF","50V","X7R","±10%","1950","https://datasheet.lcsc.com/lcsc/2304140030_Kyocera-AVX-12065C225K4T2A_C2172638.pdf"
"C152961","100V 470pF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","470pF","symbol:C0402","footprint:C1206","LCSC","C152961","Walsin Tech Corp","1206B471K101CT","C1206","470pF","100V","X7R","±10%","1920","https://datasheet.lcsc.com/lcsc/2304140030_Walsin-Tech-Corp-1206B471K101CT_C152961.pdf"
"C1932","50V 220nF Y5V ±20% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","220nF","symbol:C0402","footprint:C1206","LCSC","C1932","FH (Guangdong Fenghua Advanced Tech)","1206F224M500NT","C1206","220nF","50V","Y5V","±20%","1920","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-1206F224M500NT_C1932.pdf"
"C509277","500V 680pF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","680pF","symbol:C0402","footprint:C1206","LCSC","C509277","Walsin Tech Corp","1206B681K501CT","C1206","680pF","500V","X7R","±10%","1920","https://datasheet.lcsc.com/lcsc/2304140030_Walsin-Tech-Corp-1206B681K501CT_C509277.pdf"
"C3839854","50V 100nF C0G ±1% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C1206","LCSC","C3839854","Murata Electronics","GRT31C5C1H104FA02L","C1206","100nF","50V","C0G","±1%","1977","https://datasheet.lcsc.com/lcsc/2308111526_Murata-Electronics-GRT31C5C1H104FA02L_C3839854.pdf"
"C472849","50V 2.2uF ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","2.2uF","symbol:C0402","footprint:C1206","LCSC","C472849","Samsung Electro-Mechanics","CL31B225KBH4PNE","C1206","2.2uF","50V","-","±10%","1960","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL31B225KBH4PNE_C472849.pdf"
"C5119295","50V 10uF X7T ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C1206","LCSC","C5119295","Murata Electronics","GCM31CD71H106KE36L","C1206","10uF","50V","X7T","±10%","1965","https://datasheet.lcsc.com/lcsc/2207251801_Murata-Electronics-GCM31CD71H106KE36L_C5119295.pdf"
"C782156","6.3V 100uF X5R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100uF","symbol:C0402","footprint:C1206","LCSC","C782156","Murata Electronics","GRM31CR60J107KE39L","C1206","100uF","6.3V","X5R","±10%","1940","https://datasheet.lcsc.com/lcsc/2009161209_Murata-Electronics-GRM31CR60J107KE39L_C782156.pdf"
"C2178686","630V 100pF NP0 ±5% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100pF","symbol:C0402","footprint:C1206","LCSC","C2178686","YAGEO","AC1206JKNPOZBN101","C1206","100pF","630V","NP0","±5%","1940","https://datasheet.lcsc.com/lcsc/2202041000_YAGEO-AC1206JKNPOZBN101_C2178686.pdf"
"C393168","100V 4.7nF C0G ±5% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","4.7nF","symbol:C0402","footprint:C1206","LCSC","C393168","Murata Electronics","GRM3195C2A472JA01D","C1206","4.7nF","100V","C0G","±5%","1930","https://datasheet.lcsc.com/lcsc/2304140030_Murata-Electronics-GRM3195C2A472JA01D_C393168.pdf"
"C309502","25V 1uF X5R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C1206","LCSC","C309502","YAGEO","CC1206KKX5R8BB105","C1206","1uF","25V","X5R","±10%","1930","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC1206KKX5R8BB105_C309502.pdf"
"C342728"," 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","","symbol:C0402","footprint:C1206","LCSC","C342728","TDK","CGA5L4C0G2J332JT0Y0N","C1206","","","","","1945","https://datasheet.lcsc.com/lcsc/2302221900_TDK-CGA5L4C0G2J332JT0Y0N_C342728.pdf"
"C1021620","250V 100nF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C1206","LCSC","C1021620","PSA(Prosperity Dielectrics)","FP31X104K251EEG","C1206","100nF","250V","X7R","±10%","1900","https://datasheet.lcsc.com/lcsc/2208251630_PSA-Prosperity-Dielectrics-FP31X104K251EEG_C1021620.pdf"
"C20616254"," 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","","symbol:C0402","footprint:C1206","LCSC","C20616254","FH (Guangdong Fenghua Advanced Tech)","1206X225K250NT","C1206","","","","","1900","https://datasheet.lcsc.com/lcsc/2401251641_FH--Guangdong-Fenghua-Advanced-Tech-1206X225K250NT_C20616254.pdf"
"C527321","50V 22nF X7R ±5% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22nF","symbol:C0402","footprint:C1206","LCSC","C527321","YAGEO","CC1206JRX7R9BB223","C1206","22nF","50V","X7R","±5%","1840","https://datasheet.lcsc.com/lcsc/2006101835_YAGEO-CC1206JRX7R9BB223_C527321.pdf"
"C342606","10V 33uF X5R ±20% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","33uF","symbol:C0402","footprint:C1206","LCSC","C342606","TDK","C3216X5R1A336MTJ00N","C1206","33uF","10V","X5R","±20%","1951","https://datasheet.lcsc.com/lcsc/2304140030_TDK-C3216X5R1A336MTJ00N_C342606.pdf"
"C2929187","50V 1uF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C1206","LCSC","C2929187","PSA(Prosperity Dielectrics)","FP31X105K500EPG","C1206","1uF","50V","X7R","±10%","1920","https://datasheet.lcsc.com/lcsc/2201121400_PSA-Prosperity-Dielectrics-FP31X105K500EPG_C2929187.pdf"
"C3867480","1kV 22pF C0G 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22pF","symbol:C0402","footprint:C1206","LCSC","C3867480","Walsin Tech Corp","1206N220K102CT","C1206","22pF","1kV","C0G","","1800","https://datasheet.lcsc.com/lcsc/2401181703_Walsin-Tech-Corp-1206N220K102CT_C3867480.pdf"
"C3861932","2kV 150pF C0G ±5% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","150pF","symbol:C0402","footprint:C1206","LCSC","C3861932","Walsin Tech Corp","1206N151J202CT","C1206","150pF","2kV","C0G","±5%","1920","https://datasheet.lcsc.com/lcsc/2401181646_Walsin-Tech-Corp-1206N151J202CT_C3861932.pdf"
"C20617849"," 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","","symbol:C0402","footprint:C1206","LCSC","C20617849","IHHEC(HOLY STONE ENTERPRISE CO., LTD)","C1206N473J101T","C1206","","","","","1935","https://datasheet.lcsc.com/lcsc/2402021506_IHHEC-HOLY-STONE-ENTERPRISE-CO---LTD-C1206N473J101T_C20617849.pdf"
"C5632170"," 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","","symbol:C0402","footprint:C1206","LCSC","C5632170","PSA(Prosperity Dielectrics)","FV31X103K152EEG","C1206","","","","","1920","https://datasheet.lcsc.com/lcsc/2306141735_PSA-Prosperity-Dielectrics-FV31X103K152EEG_C5632170.pdf"
"C2983025","1kV 100pF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100pF","symbol:C0402","footprint:C1206","LCSC","C2983025","FH (Guangdong Fenghua Advanced Tech)","1206B101K102NT","C1206","100pF","1kV","X7R","±10%","1750","https://datasheet.lcsc.com/lcsc/2212021230_FH--Guangdong-Fenghua-Advanced-Tech-1206B101K102NT_C2983025.pdf"
"C2843489","100V 39nF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","39nF","symbol:C0402","footprint:C1206","LCSC","C2843489","HUI JU","NM1206B393K101CEDN","C1206","39nF","100V","X7R","±10%","1800","https://datasheet.lcsc.com/lcsc/2201201730_HUI-JU-NM1206B393K101CEDN_C2843489.pdf"
"C5383026","100V 47nF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","47nF","symbol:C0402","footprint:C1206","LCSC","C5383026","Taiyo Yuden","MCASH31LSB7473KTNA01","C1206","47nF","100V","X7R","±10%","1935","https://datasheet.lcsc.com/lcsc/2303301000_Taiyo-Yuden-MCASH31LSB7473KTNA01_C5383026.pdf"
"C426616","1kV 47pF NP0 ±5% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","47pF","symbol:C0402","footprint:C1206","LCSC","C426616","Johanson Dielectrics","102R18N470JV4E","C1206","47pF","1kV","NP0","±5%","1800","https://datasheet.lcsc.com/lcsc/2304140030_Johanson-Dielectrics-102R18N470JV4E_C426616.pdf"
"C2180991","16V 100nF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C1206","LCSC","C2180991","YAGEO","CC1206KRX7R7BB104","C1206","100nF","16V","X7R","±10%","1800","https://datasheet.lcsc.com/lcsc/2202041200_YAGEO-CC1206KRX7R7BB104_C2180991.pdf"
"C7393980","10V 22uF X5R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22uF","symbol:C0402","footprint:C1206","LCSC","C7393980","CCTC","TCC1206X5R226K100HT","C1206","22uF","10V","X5R","±10%","1920","https://datasheet.lcsc.com/lcsc/2306211528_CCTC-TCC1206X5R226K100HT_C7393980.pdf"
"C3880825","500V 220pF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","220pF","symbol:C0402","footprint:C1206","LCSC","C3880825","Walsin Tech Corp","1206B221K501CT","C1206","220pF","500V","X7R","±10%","1800","https://datasheet.lcsc.com/lcsc/2309201537_Walsin-Tech-Corp-1206B221K501CT_C3880825.pdf"
"C326806","200V 680pF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","680pF","symbol:C0402","footprint:C1206","LCSC","C326806","YAGEO","CC1206KRX7RABB681","C1206","680pF","200V","X7R","±10%","1800","https://datasheet.lcsc.com/lcsc/1811061214_YAGEO-CC1206KRX7RABB681_C326806.pdf"
"C344183","100V 680pF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","680pF","symbol:C0402","footprint:C1206","LCSC","C344183","CCTC","TCC1206X7R681K101DT","C1206","680pF","100V","X7R","±10%","1800","https://datasheet.lcsc.com/lcsc/2304140030_CCTC-TCC1206X7R681K101DT_C344183.pdf"
"C107200","1kV 6.8nF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","6.8nF","symbol:C0402","footprint:C1206","LCSC","C107200","YAGEO","CC1206KKX7RCBB682","C1206","6.8nF","1kV","X7R","±10%","1650","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC1206KKX7RCBB682_C107200.pdf"
"C2844313","10V 47uF ±20% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","47uF","symbol:C0402","footprint:C1206","LCSC","C2844313","SANYEAR","C1206X6S476M100NT","C1206","47uF","10V","-","±20%","1943","https://datasheet.lcsc.com/lcsc/2304140030_SANYEAR-C1206X6S476M100NT_C2844313.pdf"
"C342630","6.3V 22uF X7R ±20% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22uF","symbol:C0402","footprint:C1206","LCSC","C342630","TDK","CGA5L1X7R0J226MT0Y0E","C1206","22uF","6.3V","X7R","±20%","1937","https://datasheet.lcsc.com/lcsc/2304140030_TDK-CGA5L1X7R0J226MT0Y0E_C342630.pdf"
"C5122244","50V 330nF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","330nF","symbol:C0402","footprint:C1206","LCSC","C5122244","Walsin Tech Corp","1206B334K500CT","C1206","330nF","50V","X7R","±10%","1880","https://datasheet.lcsc.com/lcsc/2208151830_Walsin-Tech-Corp-1206B334K500CT_C5122244.pdf"
"C2915716","250V 22nF X7R 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22nF","symbol:C0402","footprint:C1206","LCSC","C2915716","PSA(Prosperity Dielectrics)","FM31X223K251ECG","C1206","22nF","250V","X7R","","1880","https://datasheet.lcsc.com/lcsc/2111161730_PSA-Prosperity-Dielectrics-FM31X223K251ECG_C2915716.pdf"
"C63848","2kV 220pF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","220pF","symbol:C0402","footprint:C1206","LCSC","C63848","FH (Guangdong Fenghua Advanced Tech)","1206B221K202NT","C1206","220pF","2kV","X7R","±10%","1820","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-1206B221K202NT_C63848.pdf"
"C3888813","1kV 22nF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22nF","symbol:C0402","footprint:C1206","LCSC","C3888813","KEMET","C1206C223KDRACAUTO","C1206","22nF","1kV","X7R","±10%","1920","https://datasheet.lcsc.com/lcsc/2401181607_KEMET-C1206C223KDRACAUTO_C3888813.pdf"
"C3900149","6.3V 100uF X6T ±20% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100uF","symbol:C0402","footprint:C1206","LCSC","C3900149","Murata Electronics","GRM31CD80J107MEA8L","C1206","100uF","6.3V","X6T","±20%","1905","https://datasheet.lcsc.com/lcsc/2401272210_Murata-Electronics-GRM31CD80J107MEA8L_C3900149.pdf"
"C5122229","16V 10uF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C1206","LCSC","C5122229","Walsin Tech Corp","1206B106K160CT","C1206","10uF","16V","X7R","±10%","1880","https://datasheet.lcsc.com/lcsc/2208151830_Walsin-Tech-Corp-1206B106K160CT_C5122229.pdf"
"C5383025","16V 10uF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C1206","LCSC","C5383025","Taiyo Yuden","MCJCE31LBB7106KTPA01","C1206","10uF","16V","X7R","±10%","1915","https://datasheet.lcsc.com/lcsc/2303301000_Taiyo-Yuden-MCJCE31LBB7106KTPA01_C5383025.pdf"
"C2976059","25V 22uF X5R 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22uF","symbol:C0402","footprint:C1206","LCSC","C2976059","VIIYONG","V226K1206X5R250NLP","C1206","22uF","25V","X5R","","1900","https://datasheet.lcsc.com/lcsc/2202211830_VIIYONG-V226K1206X5R250NLP_C2976059.pdf"
"C396796","6.3V 47uF X5R ±20% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","47uF","symbol:C0402","footprint:C1206","LCSC","C396796","Walsin Tech Corp","1206X476M6R3CT","C1206","47uF","6.3V","X5R","±20%","1924","https://datasheet.lcsc.com/lcsc/2304140030_Walsin-Tech-Corp-1206X476M6R3CT_C396796.pdf"
"C2991839","450V 100nF X7T ±20% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C1206","LCSC","C2991839","TDK","CGA5L4X7T2W104MT0Y0N","C1206","100nF","450V","X7T","±20%","1915","https://datasheet.lcsc.com/lcsc/2204251600_TDK-CGA5L4X7T2W104MT0Y0N_C2991839.pdf"
